CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Medical interventions without informed consent,:, [1] 
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Psychological problems or isolation from others,:, [1] 
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,No access to appropriate medical treatment or medication,:, [1] 
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Legal gender recognition changing gender/sex marker in documents,:, [1] 
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Forming relationships or a family,:, [1] 
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Bullying and/or violence,:, [1] 
Malta,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Other,:, [1] 
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Discrimination because of my sex characteristics,16,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Intersex seen as pathological or as a disease,16,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Sex-'normalising' surgery performed on infants or children,23,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Sex-'normalising' and gender confirmation surgeries are required to access right,7,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Medical interventions without informed consent,13,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Psychological problems or isolation from others,42,
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,No access to appropriate medical treatment or medication,15,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Legal gender recognition changing gender/sex marker in documents,9,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Forming relationships or a family,17,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Bullying and/or violence,37,‡
Netherlands,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Other,19,‡
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Discrimination because of my sex characteristics,41,
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Intersex seen as pathological or as a disease,44,
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Sex-'normalising' surgery performed on infants or children,4,‡
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Sex-'normalising' and gender confirmation surgeries are required to access right,4,‡
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Medical interventions without informed consent,4,‡
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Psychological problems or isolation from others,33,
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,No access to appropriate medical treatment or medication,11,‡
Poland,Intersex people,All,DEXindix1,Which do you think are the biggest problems intersex people face in the country where you live?,Legal gender recognition changing gender/sex marker in documents,14,
